1437410639.7,0
1437410671.46,0
1437410703.14,0
1437410734.76,0
1437410766.41,0
1437410798.04,0
1437410830.65,0
1437410862.34,0
1437410893.97,0
1437410925.67,0
1437410957.14,0
1437410988.72,0
1437411020.41,0
1437411053.68,0
1437411085.32,0
1437411117.22,0
1437411148.97,0
1437411180.85,0
1437411213.12,0
1437411251.68,0
1437411283.72,0
1437411315.33,0
1437411346.95,0
1437411378.78,0
1437411411.28,0
1437411443.09,0
1437411474.58,1
1437411506.2,0
1437411537.59,0
1437411569.0,0
1437411600.82,0
1437411632.76,0
1437411664.31,0
1437411695.93,0
1437411727.46,0
1437411759.15,0
1437411791.54,0
1437411823.39,0
1437411855.18,0
1437411886.79,0
1437411918.82,0
1437411950.66,0
1437411982.24,0
1437412014.15,0
1437412046.6,0
1437412078.58,0
1437412110.4,0
1437412142.41,0
1437412174.22,0
1437412206.34,0
1437412238.41,0
1437412270.07,0
1437412301.7,0
1437412333.64,0
1437412702.86,1
1437412734.9,1
1437412766.67,0
1437412798.21,0
1437412829.98,0
1437412861.77,0
1437412893.53,0
1437412925.04,0
1437412959.26,0
1437412990.93,0
1437413028.66,0
1437413060.2,0
1437413091.68,0
1437413123.27,0
1437413155.49,0
1437413187.22,0
1437413218.68,0
1437413250.39,0
1437413282.24,0
1437413313.67,0
1437413345.12,0
1437413376.77,0
1437413408.43,0
1437413440.04,0
1437413471.79,0
1437413504.01,0
1437413535.61,0
1437413567.09,0
1437413598.64,0
1437413630.21,0
1437413662.07,0
1437413693.81,0
1437413725.29,0
1437413756.94,0
1437413788.47,0
1437413820.07,0
1437413852.1,0
1437413883.69,0
1437413915.23,0
1437413946.84,0
1437413978.38,0
1437414010.03,0
1437414041.89,0
1437414073.56,0
1437414106.1,0
1437414137.88,0
1437414169.48,0
1437414200.93,0
1437414562.54,0
1437414594.23,0
1437414626.53,0
1437414658.28,0
1437414690.04,0
1437414722.64,0
1437414754.71,0
1437414786.33,0
1437414818.02,0
1437414849.64,0
1437414881.2,0
1437414912.92,0
1437414944.66,0
1437414976.35,0
1437415007.91,0
1437415039.62,0
1437415401.6,0
1437415433.39,0
1437415465.06,0
1437415499.41,0
1437415531.42,0
1437415563.44,0
1437415595.05,0
1437415626.83,0
1437415658.55,0
1437415690.19,0
1437415722.2,0
1437415753.98,0
1437415785.62,0
1437415817.39,0
1437415849.15,0
1437415881.0,0
1437415912.72,0
1437415944.51,0
1437415976.24,0
1437416008.31,0
1437416039.98,0
1437416071.55,0
1437416103.49,0
1437416135.71,0
1437416167.41,0
1437416199.11,0
1437416230.78,0
1437416262.29,0
1437416297.3,0
1437416328.83,0
1437416360.89,0
1437416392.37,0
1437416423.94,0
1437416455.5,0
1437416487.15,0
1437416518.74,0
1437416551.05,0
1437416582.58,0
1437416614.15,0
1437416645.71,0
1437416679.77,0
1437416711.29,0
1437416742.9,0
1437416774.43,0
1437416806.05,0
1437416837.63,0
1437416869.18,0
1437416900.81,0
1437416932.65,0
1437416965.17,0
1437416997.24,0
1437417029.73,0
1437417061.45,0
1437417093.39,0
1437417125.23,0
1437417157.01,0
1437417188.72,0
1437417220.37,0
1437417252.14,0
1437417284.05,0
1437417315.61,0
1437417347.84,0
1437417392.77,0
1437417424.5,0
1437417456.51,0
1437417488.33,0
1437417520.42,0
1437417553.06,0
1437417585.19,0
1437417617.03,0
1437417648.94,0
1437417681.14,0
1437417713.12,0
1437417744.95,0
1437417776.77,0
1437417808.74,0
1437417840.62,0
1437417872.57,0
1437417904.48,0
1437417936.5,0
1437417969.35,0
1437418001.35,0
1437418034.04,0
1437418071.65,0
1437418103.88,0
1437418135.69,0
1437418167.61,0
1437418204.85,0
1437418236.84,0
1437418269.14,0
1437418301.08,0
1437418332.99,0
1437418364.75,0
1437418396.6,0
1437418428.76,0
1437418460.88,0
1437418493.04,0
1437418525.23,0
1437418557.06,0
1437418589.57,0
1437418621.51,1
1437418653.36,0
1437418685.23,1
1437418717.03,0
1437418748.6,0
1437418780.36,0
1437418812.02,0
1437418843.66,0
1437418875.27,0
1437418906.97,0
1437418938.59,0
1437418970.28,0
1437419004.08,0
1437419035.67,0
1437419067.19,0
1437419100.84,0
1437419132.43,0
1437419163.98,0
1437419195.62,0
1437419227.19,0
1437419258.72,0
1437419290.53,0
1437419322.23,0
1437419353.93,0
1437419385.45,0
1437419417.65,0
1437419449.16,0
1437419480.7,0
1437419512.28,0
1437419543.88,0
1437419575.52,0
1437419608.17,0
1437419639.74,0
1437419673.25,0
1437419705.14,0
1437419737.18,0
1437419768.82,0
1437419800.27,0
1437419831.79,0
1437419863.43,0
1437419894.99,0
1437419926.58,0
1437419958.9,0
1437419990.65,0
1437420022.26,0
1437420067.75,0
1437420099.5,0
1437420131.13,0
1437420162.64,0
1437420535.29,0
1437420566.94,0
1437420598.6,0
1437420630.09,0
1437420661.78,0
1437420693.74,0
1437420725.47,0
1437420757.06,0
1437420788.6,0
1437420830.96,0
1437420862.96,0
1437420894.58,0
1437420926.14,0
1437420957.75,0
1437420989.27,0
1437421020.77,0
1437421052.43,0
1437421084.05,0
1437421115.54,0
1437421147.16,0
1437421178.83,0
1437421210.35,0
1437421241.9,0
1437421273.38,0
1437421304.92,0
1437421336.89,0
1437421368.53,0
1437421731.11,0
1437421762.48,0
1437421793.83,0
1437421825.5,0
1437421857.37,0
1437421889.16,0
1437421920.73,0
1437421952.71,0
1437421984.22,0
1437422015.69,0
1437422047.36,0
1437422078.93,0
1437422110.49,0
1437422142.13,0
1437422173.78,1
1437422205.41,0
1437422237.0,0
1437422268.56,0
1437422299.95,0
1437422331.56,0
1437422363.81,0
1437422396.15,0
1437422427.57,0
1437422459.11,0
1437422490.54,0
1437422521.96,0
1437422553.37,0
1437422584.86,0
1437422616.27,0
1437422647.76,0
1437422679.3,0
1437422711.57,0
1437422742.97,0
1437422774.45,0
1437422806.2,0
1437422837.73,0
1437422869.11,0
1437422900.54,0
1437422932.03,0
1437422963.56,0
1437422994.97,0
1437423026.48,0
1437423057.9,0
1437423089.36,0
1437423123.09,0
1437423154.65,0
1437423186.06,0
1437423217.46,0
1437423249.7,0
1437423281.24,0
1437423312.66,0
1437423344.19,0
1437423376.36,0
1437423407.99,0
1437423439.51,0
1437423470.96,0
1437423503.49,0
1437423534.88,0
1437423566.39,0
1437423598.54,0
1437423629.96,0
1437423683.41,0
1437423714.81,0
1437423746.34,0
1437423777.81,0
1437423809.31,0
1437423840.87,0
1437423872.69,0
1437423904.49,0
1437423935.96,0
1437423967.45,0
1437423998.93,0
1437424044.45,0
1437424076.8,0
1437424108.31,0
1437424139.8,0
1437424171.2,0
1437424203.02,0
1437424234.48,0
1437424265.95,0
1437424297.75,0
1437424329.14,0
1437424360.58,0
1437424392.0,0
1437424423.95,0
1437424455.4,0
1437424486.85,0
1437424518.37,0
1437424549.78,0
1437424581.21,0
1437424612.84,0
1437424644.19,0
1437424675.77,0
1437424707.26,0
1437424738.75,0
1437424770.33,0
1437424802.06,0
1437424833.55,0
1437424865.05,0
1437424896.68,0
1437424928.18,0
1437424959.83,0
1437424991.29,0
1437425022.72,0
1437425054.15,0
1437425085.64,0
1437425135.18,0
1437425166.6,1
1437425198.18,0
1437425234.19,0
1437425265.63,0
1437425298.71,0
1437425330.4,0
1437425361.85,0
1437425393.47,0
1437425424.9,0
1437425456.38,0
1437425487.82,0
1437425519.25,0
1437425551.19,0
1437425582.73,0
1437425614.3,0
1437425645.83,0
1437425677.36,0
1437425709.1,0
1437425740.63,0
1437425772.3,0
1437425804.42,0
1437425835.88,0
1437425867.39,0
1437425899.04,1
1437425932.12,0
1437425963.48,0
1437425995.33,0
1437426027.4,0
1437426059.05,0
1437426090.81,0
1437426122.39,0
1437426154.0,0
1437426185.67,0
1437426217.1,0
1437426248.8,0
1437426283.78,0
1437426315.39,0
1437426346.98,0
1437426378.61,0
1437426410.01,0
1437426441.72,0
1437426473.19,0
1437426504.66,0
1437426536.55,0
1437426568.44,0
1437426599.82,0
1437426632.24,0
1437426663.66,0
1437426695.2,0
1437426726.7,0
1437426758.51,0
1437426790.01,0
1437426821.54,0
1437426852.94,0
1437426884.5,0
1437426916.01,0
1437426949.29,0
